,_fivetran_id,day,engagement,unique_impressions_count,share_count,share_mentions_count,click_count,like_count,impression_count,comment_count,comment_mentions_count,organization_entity,_fivetran_synced
1602,o+Sk4dTerQBxUPNwAoW8pPchg7A=,2021-10-04 00:00:00+00:00,0.05555555555555555,45,-2,,15,2,270,0,,urn:li:organization:11841037,2022-08-08 10:42:22.977000+00:00
1603,INM7AZTdkzr+AwDSqpH0iaw7zaE=,2021-09-12 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.365000+00:00
1604,WZTEuCjx14GxZtDmapzYM7Yrs8A=,2021-08-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.053000+00:00
1605,NbQycyfqJhWV28sVGxB7V1qcmoM=,2022-07-05 00:00:00+00:00,0.05172413793103448,56,3,,2,1,116,0,,urn:li:organization:11841037,2022-08-08 10:42:25.748000+00:00
1606,2JxXz/vpix/ODxlJLG+lUesVFXk=,2022-07-05 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.517000+00:00
1607,SBc1EQZPKdpmpLGW4q3EhcZy3XI=,2022-04-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.615000+00:00
1608,InfEbTgXgC6alpllR89cuxP2rBk=,2021-08-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.049000+00:00
1609,jqMnKXg+fI6K/oU1VSb/JEqNCQw=,2021-12-03 00:00:00+00:00,0.29411764705882354,17,14,,0,1,51,0,,urn:li:organization:11841037,2022-08-08 10:42:23.521000+00:00
1610,OGcQD5KM+fePIeepGRhDv22NbIU=,2021-10-09 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.951000+00:00
1611,5NLyW5WvTsUBo1vojyXr1s7cIpo=,2022-01-24 00:00:00+00:00,0.0,11,0,,0,0,112,0,,urn:li:organization:11841037,2022-08-08 10:42:24.038000+00:00
1612,HAWE+au6lHhw7OG65XCkqtyZkzw=,2022-02-23 00:00:00+00:00,0.07861635220125786,139,6,,11,8,318,0,,urn:li:organization:11841037,2022-08-08 10:42:24.344000+00:00
1613,Zk/TZkEp98Sf5fuHju4wPpaen6o=,2021-10-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.572000+00:00
1614,l5Pt9FoUWrsRWNW5LPBXQ3onhhA=,2022-04-19 00:00:00+00:00,0.0,1,0,,0,0,2,0,,urn:li:organization:69569872,2022-08-08 10:42:11.828000+00:00
1615,7GSslYI8kmP7U1fjeqwpfZdY3ac=,2022-05-18 00:00:00+00:00,0.06896551724137931,24,1,,4,1,87,0,,urn:li:organization:11841037,2022-08-08 10:42:25.296000+00:00
1616,mr2CZOmO9lPOmar/RQPswhLRW/U=,2022-03-11 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:31.197000+00:00
1617,kiLH0JWaLXd53Q76zL8xBNGdSVc=,2022-03-22 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.810000+00:00
1618,EvC7bmpvziYoc/oa21hILMHhttw=,2022-01-01 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.973000+00:00
1619,J9NHpY3dGs9Jhrg7/5SCl0eMm3Q=,2021-09-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.372000+00:00
1620,2B4/Tp3frNunazZoTsTLoW/g2GY=,2022-03-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:31.205000+00:00
1621,0KICSKg57q8zWLo5kQGplMPDcUU=,2022-07-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.627000+00:00
1622,zOMaJ8bEZ2UFTuGSqIPEmE0V//A=,2022-01-22 00:00:00+00:00,0.0,6,0,,0,0,10,0,,urn:li:organization:78306774,2022-08-08 10:42:30.620000+00:00
1623,/j9qZpqF1suPSFBtaXaP2TZ8tiA=,2022-07-11 00:00:00+00:00,0.8888888888888888,5,1,,5,2,9,0,,urn:li:organization:78306774,2022-08-08 10:42:32.267000+00:00
1624,ydzAWmfxJcuRONFoHWd+b8p7S/o=,2022-07-22 00:00:00+00:00,0.1590909090909091,24,1,,6,0,44,0,,urn:li:organization:11841037,2022-08-08 10:42:25.761000+00:00
1625,YnXw4LkFo51jTi7e+iJ27KMRy48=,2021-12-02 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.541000+00:00
1626,iR6PaObdtWZG5auTREjGw2KwGlU=,2022-04-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.825000+00:00
1627,C+8t1vLIJZbPDXMiU9/CocXl298=,2022-01-22 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.276000+00:00
1628,MoIlUhvWwxVBgFH8rKLqI8If+2I=,2022-05-29 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.239000+00:00
1629,PBI5of4S0N+ar1Gm9tw5/Tf9YxQ=,2022-06-20 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.294000+00:00
1630,orZrEnJmm3tNLl2pKmxeI0Gp77A=,2022-04-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.893000+00:00
1631,rXKNwXuCPGr051J5WleOuiNWPfY=,2022-04-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.623000+00:00
1632,vQnk2NNbFF9qmJLSZSr+WxrfMWQ=,2022-01-03 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.974000+00:00
1633,Eu6h2toBfwdiOHxDOWu3BpPv2MA=,2022-07-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.524000+00:00
1634,rQv343qkRHwzg3WFp4kUE+0ZWEQ=,2022-05-21 00:00:00+00:00,0.0,7,0,,0,0,7,0,,urn:li:organization:11841037,2022-08-08 10:42:25.298000+00:00
1635,sFS5ESI1EwFVTDL1OQaxZqfAWlw=,2022-06-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.288000+00:00
1636,6eiywCQCmTdKSX+QQvKg3y2RrXE=,2022-02-22 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.611000+00:00
1637,+1bYyYw7KnmKfa3CrIpMSSFkaNQ=,2022-06-02 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.241000+00:00
1638,v/a9kBoVPGG45Qm3OcmdhnTc+44=,2022-03-02 00:00:00+00:00,0.0,1,0,,0,0,1,0,,urn:li:organization:69569872,2022-08-08 10:42:11.393000+00:00
1639,9R3KR+eBlw8ANtyYnEmd/pb3lVI=,2021-09-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.761000+00:00
1640,PHxg2SXESPI0qIKfRQo46nPIxp8=,2022-01-12 00:00:00+00:00,0.1523809523809524,28,3,,6,7,105,0,,urn:li:organization:78306774,2022-08-08 10:42:30.616000+00:00
1641,uAnVMva+zsQc2N2dwAku/N8P9Fw=,2021-12-08 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.934000+00:00
1642,fD2oNM/7OZR5qxa1aISIx03snMs=,2022-01-29 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.176000+00:00
1643,f/nmY0xBDedt4E3uIzP/Jo5lmfw=,2022-07-01 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.292000+00:00
1644,2jd4W/nz4H6ZyiziYtwQk3BkXjQ=,2021-12-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.970000+00:00
1645,b1Ar20W2hqwGF4B4k+MHZhCkGPM=,2021-08-18 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.542000+00:00
1646,DoduenfHPj+k7vGNsXb1TcgEBpQ=,2022-03-20 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.809000+00:00
1647,jtX7NK+TiVPjciYEHyWsKJc9xaE=,2021-10-25 00:00:00+00:00,0.041666666666666664,69,4,,3,3,240,0,,urn:li:organization:11841037,2022-08-08 10:42:23.254000+00:00
1648,JxcYJw6uJxsi+agigHZHMwyrPfk=,2022-04-06 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:31.427000+00:00
1649,vYt2ccK2QzOXTpvbSzvmw2qWdLY=,2021-12-20 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.946000+00:00
1650,at12+G6Rx0VT3Lu51sF2TAbWtN4=,2021-11-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.851000+00:00
1651,oRToZoe97x7p0xjHBJbBoLbgLRA=,2022-02-19 00:00:00+00:00,0.0,1,0,,0,0,2,0,,urn:li:organization:69569872,2022-08-08 10:42:11.386000+00:00
1652,l8VxNpJq0uAaH5ILD01pQLo6he0=,2022-01-25 00:00:00+00:00,0.0,7,0,,0,0,38,0,,urn:li:organization:11841037,2022-08-08 10:42:24.038000+00:00
1653,W4+Md5j/SWVQduPfUGBpqJs4BkY=,2021-12-13 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.053000+00:00
1654,8jrJ0+xyTJjLwuucOCZdROvWxoM=,2022-07-03 00:00:00+00:00,0.0,9,0,,0,0,24,0,,urn:li:organization:11841037,2022-08-08 10:42:25.537000+00:00
1655,P5SLLfAcS1GmZ1ZTkywPVOTsNzM=,2022-01-29 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.172000+00:00
1656,TI2TboQAgJUeBvkI4SmbJhRwDgg=,2021-10-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.598000+00:00
1657,VhjFuNkTaBBxhnuAmw34rePTzyc=,2022-07-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.247000+00:00
1658,S1qAncyjRJVJ5WzFuV/iKF841yg=,2021-09-17 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.756000+00:00
1659,fL8M2tIG2oWl1aSWpYmAJU7FY40=,2022-05-06 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.818000+00:00
1660,DZ0PQab394B6XuyAxHwcz5FF9hA=,2022-02-08 00:00:00+00:00,0.1111111111111111,4,0,,1,0,9,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.605000+00:00
1661,HFNPtDVbp2ajLeNgcdfGhIMm00Y=,2022-08-05 00:00:00+00:00,0.0,8,0,,0,0,11,0,,urn:li:organization:69569872,2022-08-08 10:42:12.922000+00:00
1662,7x8bMhm9sw23jtqkogjgrNj8oak=,2021-11-04 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.602000+00:00
1663,AqPY18ZhW2Bnw7o84R7PnxMlZMA=,2021-10-31 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.498000+00:00
1664,K4XcZ8OTcq4NzBKAbdpWFf0HTqw=,2021-12-18 00:00:00+00:00,-0.047619047619047616,17,-3,,1,1,21,0,,urn:li:organization:11841037,2022-08-08 10:42:23.794000+00:00
1665,UAciHx2+X02XNcFsAU98BMSmdYk=,2021-12-13 00:00:00+00:00,0.09090909090909091,52,3,,0,8,121,0,,urn:li:organization:11841037,2022-08-08 10:42:23.791000+00:00
1666,UeL8UkdScXV6ZrJRSisiiEr2PjM=,2021-08-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.206000+00:00
1667,/+pZhELu1zF+2uKEYplCHZkp8Dc=,2022-05-14 00:00:00+00:00,0.0,15,0,,0,0,29,0,,urn:li:organization:11841037,2022-08-08 10:42:25.294000+00:00
1668,uAmckqnO4sUbymAlGjWOU+AaT+o=,2022-06-27 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.290000+00:00
1669,6AZrzaexGO77PwV7hWgyDQWSxHI=,2022-05-14 00:00:00+00:00,0.0,1,0,,0,0,2,0,,urn:li:organization:78306774,2022-08-08 10:42:31.642000+00:00
1670,91lm58w76qCnr3k1uX4tWChO8mk=,2022-06-25 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:32.067000+00:00
1671,qdMe+mz68Ci3Z84oKjgClZHRjFs=,2022-07-20 00:00:00+00:00,0.0,1,0,,0,0,2,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.625000+00:00
1672,UuP4sti9esJI3LINyFOD7756nFc=,2021-11-22 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.849000+00:00
1673,y1xqM2HemK58fhZya5ILZq/XzUU=,2022-05-13 00:00:00+00:00,0.15151515151515152,19,0,,5,0,33,0,,urn:li:organization:11841037,2022-08-08 10:42:25.294000+00:00
1674,fbxBz/mizqDDFv8HSo6aNDLXbUM=,2021-12-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:30.396000+00:00
1675,6kgRvQmFGXFS81ynWlOgGCr6veE=,2022-02-20 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.610000+00:00
1676,QVBLgU0MB/pRUwiBSoXpe6EYb0I=,2022-02-08 00:00:00+00:00,0.0,4,0,,0,0,6,0,,urn:li:organization:78306774,2022-08-08 10:42:30.937000+00:00
1677,vNyB96SQ2unZ1c0wM9fmbEM/q7c=,2021-11-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.719000+00:00
1678,O4+0oqvY6JO1oMMZtfg4nFAjRxI=,2022-01-31 00:00:00+00:00,0.044270833333333336,219,5,,8,4,384,0,,urn:li:organization:11841037,2022-08-08 10:42:24.042000+00:00
1679,rnRbMnpaXDvqR8T0+prLxbPMFy8=,2021-11-07 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.705000+00:00
1680,eZiTgOuLmjsRed9AiPvKhFiBlhY=,2021-11-01 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.349000+00:00
1681,BxFni0UK6+xuBTCD7FbyO0llL5g=,2022-06-17 00:00:00+00:00,0.0,20,0,,0,0,51,0,,urn:li:organization:11841037,2022-08-08 10:42:25.528000+00:00
1682,cYLczaIfxyqMyOA0f38NGH9Jkyw=,2021-11-12 00:00:00+00:00,0.1152073732718894,87,3,,18,3,217,1,,urn:li:organization:11841037,2022-08-08 10:42:23.505000+00:00
1683,cYmC0KAlOig27+fmJM+XqD9piKE=,2022-03-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.811000+00:00
1684,XRqKWJ5S6yuMafhvjCSdOxXLuCc=,2021-12-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.972000+00:00
1685,Spc++efTmVYcggeieIOVNEbOrr4=,2022-06-18 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.028000+00:00
1686,0xUAjGlVU4ne+EMtjc/m+11NlSQ=,2022-06-07 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:32.058000+00:00
1687,EIK0wTzzV09KrUnoU1cA0nTh8ik=,2021-11-05 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.502000+00:00
1688,fr7ZetVjD5e4WjNCS6wTS38zKBs=,2022-02-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.184000+00:00
1689,Z/cfx20/DpoSgmsO2u7zusBYCKk=,2022-06-07 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.284000+00:00
1690,d1b4rITkhyY6QqG0LjT1rhdlLvg=,2022-04-23 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.889000+00:00
1691,jDttGm2IgxamvUSFks2wG7UN5ko=,2022-04-11 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.884000+00:00
1692,/efubL4os8HF5Xt45tv3bQxU3iM=,2021-09-24 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.758000+00:00
1693,QYSoF1leK4kI+GE0E6X+zxkspF8=,2021-10-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.952000+00:00
1694,slWp/ieByUwKyPmwdN07iL/P8cg=,2022-03-02 00:00:00+00:00,0.08284023668639054,83,6,,7,1,169,0,,urn:li:organization:11841037,2022-08-08 10:42:24.348000+00:00
1695,RuO1BAHOTPU5wfofvELE0RYO/lg=,2022-01-04 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.961000+00:00
1696,PWRlayk1DyLMOpE7ozeq7U/Dizc=,2022-07-25 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.627000+00:00
1697,/ccn5KwPxFiYaWurN6y55tJzyVA=,2022-03-04 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.188000+00:00
1698,Iwylk5MqAfcXvk07ED3m1DSRxEY=,2022-04-27 00:00:00+00:00,0.0,2,0,,0,0,2,0,,urn:li:organization:78306774,2022-08-08 10:42:31.437000+00:00
1699,o0lFuQTkBk/eWv25QftDH4iXy4Q=,2022-05-18 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:43.233000+00:00
1700,3blMQW4Wfdy9LdUVzUeK75XYtuI=,2022-07-28 00:00:00+00:00,0.023255813953488372,28,1,,0,0,43,0,,urn:li:organization:11841037,2022-08-08 10:42:25.766000+00:00
1701,dbCE+JVOgvhfMfP5KF9hZkcxsTc=,2022-07-14 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:37.521000+00:00
1702,SB5G83FGrsDkFwWHP/5HvqE3+/I=,2022-06-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:18.035000+00:00
1703,8UzwYR3TFtsH2FltrVl69kpb7KI=,2022-02-18 00:00:00+00:00,0.0,1,0,,0,0,1,0,,urn:li:organization:69569872,2022-08-08 10:42:11.385000+00:00
1704,U97tEgHkkZc4/fA/BbfhQfWB1oY=,2021-09-29 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.274000+00:00
1705,uUbUNBOWzS0VH2jflNi+zuUgxaE=,2022-02-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:30.946000+00:00
1706,S1CurVyX2k+YFlzJAo6hFRuuiQA=,2021-09-04 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.158000+00:00
1707,rD8HAl1/tnIwMopUueYuoshDaD8=,2021-12-04 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.773000+00:00
1708,8TrvH2K5mxDybhih7oWlQItWwQ4=,2022-01-07 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.948000+00:00
1709,fC9UaF6StiV56Z5EP5cq2NSVVg8=,2021-12-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.952000+00:00
1710,cj8nM0z2VYxdXTIJCN6ZLa0TyXI=,2022-07-12 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.519000+00:00
1711,oE/kMonPZOsmaxnuAfHuFYYOx70=,2022-03-08 00:00:00+00:00,0.0,22,-1,,1,0,58,0,,urn:li:organization:11841037,2022-08-08 10:42:24.548000+00:00
1712,fBVZ37dp3p0gXyhd5e5jaPJIMSM=,2022-05-12 00:00:00+00:00,0.0,1,0,,0,0,1,0,,urn:li:organization:78306774,2022-08-08 10:42:31.641000+00:00
1713,dDlHMACS4D4c16ys/M0D1lSuY4s=,2022-01-18 00:00:00+00:00,0.045,88,1,,6,2,200,0,,urn:li:organization:11841037,2022-08-08 10:42:24.034000+00:00
1714,tez0PAwb2w+1xwkhl+nvX0R/a+Y=,2022-04-30 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:31.438000+00:00
1715,RNRwDWMW8kvX2kMshuYqCqxUBsU=,2022-04-10 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.822000+00:00
1716,pcYAg0bQeoyw3Bw65gnqsgAosrA=,2021-09-17 00:00:00+00:00,0.04918032786885246,52,8,,3,1,244,0,,urn:li:organization:11841037,2022-08-08 10:42:22.962000+00:00
1717,evwYJZjqt0+QoCpA23Gc+oDp+Cc=,2021-09-05 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.210000+00:00
1718,eVy/3bczvbJEfhMrtydzdBglxcI=,2022-02-04 00:00:00+00:00,0.0,2,0,,0,0,4,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.603000+00:00
1719,lXwr6ySqZQgAG86T7FHE+JJqJMo=,2021-12-07 00:00:00+00:00,0.2903225806451613,5,7,,2,0,31,0,,urn:li:organization:11841037,2022-08-08 10:42:23.788000+00:00
1720,cvRY5yfKJQ6laLM7Y7daxoWexXE=,2021-09-27 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:29.760000+00:00
1721,ZGiYmlLRaRpFvzARLEavGo9kIUM=,2021-11-26 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:41.770000+00:00
1722,rjghGcv2NPAm/36U0AJv7BNuUTA=,2022-01-11 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:11.155000+00:00
1723,fgKo77rEnuZ/f982BgRdroRGj/I=,2021-11-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:30.165000+00:00
1724,tYZG+ZtiVrovIZMzW8jJIAR4K6A=,2022-01-17 00:00:00+00:00,0.02912621359223301,128,1,,3,2,206,0,,urn:li:organization:11841037,2022-08-08 10:42:24.034000+00:00
1725,CXzBq3Y4LDWynlcnrszaCsyWezQ=,2022-03-19 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.808000+00:00
1726,hTPTIuNxFWnIEqMcdMIIYLTLj20=,2021-11-17 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:16.531000+00:00
1727,weYjQ5gpNc602mvmUysqTs5MAfs=,2022-03-06 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.667000+00:00
1728,0/ndTRAyvZz+i77ZnjudKeXf1qA=,2022-05-11 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:12.064000+00:00
1729,1plEMIkUtTqbqLRX3Wqhh/9BlwU=,2022-04-24 00:00:00+00:00,0.06666666666666667,11,0,,0,1,15,0,,urn:li:organization:11841037,2022-08-08 10:42:25.047000+00:00
1730,vmn5jMkTTX3E2DwbjnFXqS1g1Sc=,2022-01-23 00:00:00+00:00,0.0,16,0,,0,0,33,0,,urn:li:organization:11841037,2022-08-08 10:42:24.037000+00:00
1731,GSLyBo/6uwuNhPo28hPpxBxir7Q=,2022-02-15 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organizationBrand:69569872,2022-08-08 10:42:42.608000+00:00
1732,GDdrhpNiyfEa7I0MO3NBGUXL/bU=,2022-01-28 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.280000+00:00
1733,yXv3hXsxqeT+0tWWIME2BzQbQNg=,2022-06-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:32.066000+00:00
1734,ZZuBeh+pzWYOkQlaOOyAvjTkRrU=,2022-02-06 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.468000+00:00
1735,IV908sQhi13puY/OcCyiDAE8aCU=,2022-01-03 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:78306774,2022-08-08 10:42:30.404000+00:00
1736,27+UQjyueEwDuBXQA12J/OOYG1w=,2022-01-31 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:36.281000+00:00
1737,S9aSPASStwR1id/KtdJodSSv8Dc=,2021-10-17 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:69569872,2022-08-08 10:42:10.489000+00:00
1738,cUaQ3rYTMNVPw8FuLd4NKNFrqUg=,2022-05-16 00:00:00+00:00,0.0,28,0,,0,0,36,0,,urn:li:organization:11841037,2022-08-08 10:42:25.295000+00:00
1739,1lpCOQFsQs8SiLNKFDlrMi+KvUA=,2022-03-09 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.391000+00:00
1740,a3hrm4cxdjCu+RWHWSSsjLfi85A=,2022-06-02 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:86734408,2022-08-08 10:42:17.833000+00:00
1741,TGXQ58jE89B4UcBOhnhHw+gWiVI=,2021-10-21 00:00:00+00:00,0.0,0,0,,0,0,0,0,,urn:li:organization:74996377,2022-08-08 10:42:35.597000+00:00
